imei,io_id,io_multiplier,io_type,io_name,value_name,value,target,column_name,start_time,end_time,is_alarm,is_sms,is_email,is_call
352848027112941,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848027112941,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352848027112941,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848027112941,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
352848027112941,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
352848027112941,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
352848027112941,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
352848027112941,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
352848027112941,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
352848027112941,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
352848027112941,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
352848027112941,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
352848027112941,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
352848025988086,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
352848025988086,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
352848025988086,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
352848025988086,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
352848025988086,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
352848025988086,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
352848025988086,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
352848025988086,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
352848025988086,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
352848025988086,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
352848025988086,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
352848025988086,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
352848025988086,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
352848025988086,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
352848025988086,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
352848025988086,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
352848025988086,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
352848025988086,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352848025988086,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848025988086,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352848025988086,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848025988086,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
352848025988086,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
352848025988086,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
352848025988086,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
352848025988086,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
352848025988086,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
353976013360098,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
353976013360098,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
353976013360098,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
353976013360098,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
353976013360098,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
353976013360098,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
353976013360098,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
353976013360098,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
353976013360098,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
353976013360098,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
353976013360098,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
353976013360098,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
353976013360098,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
353976013360098,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
353976013360098,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
353976013360098,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
353976013360098,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
353976013360098,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353976013360098,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353976013360098,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353976013360098,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353976013360098,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
353976013360098,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
353976013360098,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
353976013360098,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
353976013360098,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
353976013360098,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
352848023607183,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
352848023607183,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
352848023607183,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
352848023607183,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
352848023607183,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
352848023607183,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
352848023607183,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
352848023607183,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
352848023607183,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
352848023607183,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
352848023607183,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
352848023607183,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
352848023607183,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
352848023607183,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
352848023607183,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
352848023607183,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
352848023607183,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
352848023607183,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352848023607183,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848023607183,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352848023607183,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352848023607183,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
352848023607183,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
352848023607183,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
352848023607183,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
352848023607183,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
352848023607183,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
352625699008304,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
352625699008304,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
352625699008304,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
352625699008304,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
352625699008304,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
352625699008304,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
352625699008304,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
352625699008304,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
352625699008304,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
352625699008304,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
352625699008304,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
352625699008304,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
352625699008304,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
352625699008304,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
352625699008304,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
352625699008304,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
352625699008304,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
352625699008304,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352625699008304,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352625699008304,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
352625699008304,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
352625699008304,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
352625699008304,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
352625699008304,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
352625699008304,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
352625699008304,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
352625699008304,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
359633106583763,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
359633106583763,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
359633106583763,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
359633106583763,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
359633106583763,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
359633106583763,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
359633106583763,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
359633106583763,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
359633106583763,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
359633106583763,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
359633106583763,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
359633106583763,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
359633106583763,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
359633106583763,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
359633106583763,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
359633106583763,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
359633106583763,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
359633106583763,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
359633106583763,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
359633106583763,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
359633106583763,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
359633106583763,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
359633106583763,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
359633106583763,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
359633106583763,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
359633106583763,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
359633106583763,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
357544373240676,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
357544373240676,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
357544373240676,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
357544373240676,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
357544373240676,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
357544373240676,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
357544373240676,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
357544373240676,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
357544373240676,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
357544373240676,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
357544373240676,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
357544373240676,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
357544373240676,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
357544373240676,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
357544373240676,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
357544373240676,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
357544373240676,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
357544373240676,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
357544373240676,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
357544373240676,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
357544373240676,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
357544373240676,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
357544373240676,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
357544373240676,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
357544373240676,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
357544373240676,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
357544373240676,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
353691841333213,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
353691841333213,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
353691841333213,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
353691841333213,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
353691841333213,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
353691841333213,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
353691841333213,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
353691841333213,19,0.001,3,Ain 4,,,3,ain4,0:00:00,23:59:59,0,0,0,0
353691841333213,66,0.001,2,Main Battery,,,2,status|main_battery,0:00:00,23:59:59,1,1,1,1
353691841333213,72,0.1,3,Dallas Temperature 1,,,0,dallas_temperature_1,0:00:00,23:59:59,0,0,0,0
353691841333213,73,0.1,3,Dallas Temperature 2,,,0,dallas_temperature_2,0:00:00,23:59:59,0,0,0,0
353691841333213,74,0.1,3,Dallas Temperature 3,,,0,dallas_temperature_3,0:00:00,23:59:59,0,0,0,0
353691841333213,75,0.1,3,Dallas Temperature 4,,,0,dallas_temperature_4,0:00:00,23:59:59,0,0,0,0
353691841333213,86,0.1,3,BLE Humidity 1,,,0,ble_humidity_1,0:00:00,23:59:59,0,0,0,0
353691841333213,104,0.1,3,BLE Humidity 2,,,0,ble_humidity_2,0:00:00,23:59:59,0,0,0,0
353691841333213,106,0.1,3,BLE Humidity 3,,,0,ble_humidity_3,0:00:00,23:59:59,0,0,0,0
353691841333213,108,0.1,3,BLE Humidity 4,,,0,ble_humidity_4,0:00:00,23:59:59,0,0,0,0
353691841333213,155,1,2,GeoFence1,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691841333213,155,1,2,GeoFence1,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691841333213,156,1,2,GeoFence2,Exit,0,1,status,0:00:00,23:59:59,1,1,1,1
353691841333213,156,1,2,GeoFence2,Enter,1,1,status,0:00:00,23:59:59,1,1,1,1
353691841333213,248,1,2,Immobilizer,OFF,0,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,248,1,2,Immobilizer,ON,1,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,25,0.01,3,BLE Temperature 1,,,0,ble_temperature_1,0:00:00,23:59:59,0,0,0,0
353691841333213,26,0.01,3,BLE Temperature 2,,,0,ble_temperature_2,0:00:00,23:59:59,0,0,0,0
353691841333213,27,0.01,3,BLE Temperature 3,,,0,ble_temperature_3,0:00:00,23:59:59,0,0,0,0
353691841333213,28,0.01,3,BLE Temperature 4,,,0,ble_temperature_4,0:00:00,23:59:59,0,0,0,0
353691841333213,253,1,2,Harsh,Acceleration,1,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,253,1,2,Harsh,Braking,2,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,253,1,2,Harsh,Cornering,3,1,status,0:00:00,23:59:59,0,0,0,0
353691841333213,254,0.01,3,Green Driving Value,,,0,green_driving_value,0:00:00,23:59:59,0,0,0,0
352625695475549,1,1,2,Ignition,Off,0,1,status,3:00:00,6:00:00,1,0,1,0
352625695475549,1,1,2,Ignition,On,1,1,status,3:00:00,6:00:00,1,0,1,0
352625695475549,2,1,2,Passenger Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,2,1,2,Passenger Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,3,1,2,Panic,Off,0,1,status,0:00:00,23:59:59,1,0,1,0
352625695475549,3,1,2,Panic,On,1,1,status,0:00:00,23:59:59,1,0,1,0
352625695475549,4,1,2,Driver Seatbelt,Open,0,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,4,1,2,Driver Seatbelt,Close,1,1,status,0:00:00,23:59:59,0,0,0,0
352625695475549,9,0.001,3,Passenger Seat,,,0,passenger_seat,0:00:00,23:59:59,0,0,0,0
352625695475549,10,0.001,3,Ain 2,,,3,ain2,0:00:00,23:59:59,0,0,0,0
352625695475549,11,0.001,3,Ain 3,,,3,ain3,0:00:00,23:59:59,0,0,0,0
